mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.937047290802002,0.06339696781644581,0.08008885383605957,0.009905610024337895,50,1000,"{'classifier__n_estimators': 50, 'tfidf__max_features': 1000}",0.9650511045169798,0.968018463567425,0.9690075832509067,0.9676887570062644,0.966358839050132,0.9672249494783417,0.0013782825827465886,1,0.995466161074932,0.9948891270299234,0.9953837276399308,0.9953837276399308,0.9957962413452027,0.9953837969459839,0.0002903765030598515
2.5497282981872558,0.08909621461086084,0.07574949264526368,0.008816750684715465,50,5000,"{'classifier__n_estimators': 50, 'tfidf__max_features': 5000}",0.961094625783053,0.9643916913946587,0.9673590504451038,0.9699967029343884,0.9633905013192612,0.9652465143752931,0.0031125804621878078,6,0.9962904954249444,0.9959607616849394,0.9962080619899432,0.9957958948149369,0.9964556544675239,0.9961421736764576,0.0002355547400917207
2.4829100131988526,0.03538755094989015,0.06887230873107911,0.002294908589744096,50,,"{'classifier__n_estimators': 50, 'tfidf__max_features': None}",0.9617540389053743,0.9640619848334981,0.9650511045169798,0.9686778766897461,0.9660290237467019,0.9651148057384601,0.0022776528524077063,7,0.9962904954249444,0.9959607616849394,0.9961256285549419,0.9961256285549419,0.996538081107814,0.9962081190655164,0.0001951695961698143
3.3429614067077638,0.052366063015151794,0.09840292930603027,0.0035057756087196607,100,1000,"{'classifier__n_estimators': 100, 'tfidf__max_features': 1000}",0.9640619848334981,0.9660402242004615,0.9696669963732278,0.968018463567425,0.966688654353562,0.9668952646656349,0.0018838964439262744,3,0.995466161074932,0.9948891270299234,0.9953837276399308,0.9953837276399308,0.9957962413452027,0.9953837969459839,0.0002903765030598515
4.904614734649658,0.0605942726697738,0.10978341102600098,0.005376749414225002,100,5000,"{'classifier__n_estimators': 100, 'tfidf__max_features': 5000}",0.9601055060995713,0.9660402242004615,0.9653808110781404,0.9660402242004615,0.9660290237467019,0.9647191578650673,0.0023207649058242896,8,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
4.864378595352173,0.05430231874185315,0.1072883129119873,0.006107458944458432,100,,"{'classifier__n_estimators': 100, 'tfidf__max_features': None}",0.9617540389053743,0.961094625783053,0.9666996373227827,0.968018463567425,0.9647097625329816,0.9644553056223234,0.0026977352909796346,9,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
6.616610956192017,0.044425037160996994,0.16433939933776856,0.0025396217522414416,200,1000,"{'classifier__n_estimators': 200, 'tfidf__max_features': 1000}",0.963402571711177,0.9683481701285855,0.9699967029343884,0.9690075832509067,0.9653693931398417,0.9672248842329798,0.0024566516283880415,2,0.995466161074932,0.9948891270299234,0.9953837276399308,0.9953837276399308,0.9957962413452027,0.9953837969459839,0.0002903765030598515
9.481793117523193,0.10707701545770398,0.18722448348999024,0.007270839986383263,200,5000,"{'classifier__n_estimators': 200, 'tfidf__max_features': 5000}",0.9620837454665347,0.9643916913946587,0.9686778766897461,0.9693372898120672,0.9660290237467019,0.9661039254219418,0.0026899469477058165,4,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
9.655306768417358,0.18610305969377589,0.1961519718170166,0.014208996131262419,200,,"{'classifier__n_estimators': 200, 'tfidf__max_features': None}",0.9624134520276953,0.9617540389053743,0.9693372898120672,0.9690075832509067,0.9653693931398417,0.965576351427177,0.003180403959291485,5,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
