mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13381667137145997,0.015624140852695943,0.9058688640594482,0.1222034840349206,3,1000,"{'classifier__n_neighbors': 3, 'tfidf__max_features': 1000}",0.8984503791625453,0.9050445103857567,0.8951533135509396,0.9070227497527201,0.896108179419525,0.9003558264542975,0.004799395764040229,2,0.9300964471189515,0.9300964471189515,0.9309207814689638,0.926799109718902,0.9277942631058358,0.9291414097063209,0.0015678985925754458
0.13135042190551757,0.002869980980275095,0.9600499629974365,0.08794143177524621,3,5000,"{'classifier__n_neighbors': 3, 'tfidf__max_features': 5000}",0.88954830201121,0.891856247939334,0.8813056379821959,0.8948236069897791,0.8819261213720316,0.8878919832589102,0.005394027177711087,6,0.9071799521886077,0.9075921193636138,0.9070975187536064,0.903800181353557,0.9075997362347511,0.9066539015788273,0.0014416726656188215
0.1332836151123047,0.004214626959129392,0.9428509712219239,0.013346911866029255,3,,"{'classifier__n_neighbors': 3, 'tfidf__max_features': None}",0.88954830201121,0.891856247939334,0.8813056379821959,0.8948236069897791,0.8819261213720316,0.8878919832589102,0.005394027177711087,6,0.9071799521886077,0.9075921193636138,0.9070975187536064,0.903800181353557,0.9075997362347511,0.9066539015788273,0.0014416726656188215
0.14302926063537597,0.019699761708902024,0.9231884956359864,0.015079560006802098,5,1000,"{'classifier__n_neighbors': 5, 'tfidf__max_features': 1000}",0.8921859545004945,0.8987800857237059,0.909330695680844,0.8964721397955819,0.8898416886543535,0.8973221128709958,0.006773345841413215,3,0.9081691534086226,0.9085813205836287,0.9399060258840986,0.9094880883686424,0.9090834157599736,0.9150456008009931,0.01243822155840967
0.1311098575592041,0.004942585713152101,0.9510913848876953,0.030642679939758635,5,5000,"{'classifier__n_neighbors': 5, 'tfidf__max_features': 5000}",0.8773491592482691,0.8826244642268382,0.9007583250906693,0.8846027035938016,0.8736807387862797,0.8838030781891716,0.009312612456596307,8,0.8866540268732999,0.883603989778254,0.9367735553540516,0.8845107575632677,0.8869106495219254,0.8956905958181597,0.020579754267032076
0.1340120792388916,0.002128802174849779,0.9783538341522217,0.07030700532013943,5,,"{'classifier__n_neighbors': 5, 'tfidf__max_features': None}",0.8773491592482691,0.8826244642268382,0.9007583250906693,0.8846027035938016,0.8736807387862797,0.8838030781891716,0.009312612456596307,8,0.8866540268732999,0.883603989778254,0.9367735553540516,0.8845107575632677,0.8869106495219254,0.8956905958181597,0.020579754267032076
0.13786749839782714,0.006313564850931427,0.937933349609375,0.04235792563314795,7,1000,"{'classifier__n_neighbors': 7, 'tfidf__max_features': 1000}",0.909330695680844,0.8888888888888888,0.9198813056379822,0.9106495219254863,0.8829155672823219,0.9023331958831047,0.014027516738642254,1,0.9240788063638612,0.8962987387684445,0.9367735553540516,0.9269639765889045,0.897131552917903,0.9162493259986331,0.01649765843439954
0.13403024673461914,0.0059870606455752155,0.9180652141571045,0.02059414312090702,7,5000,"{'classifier__n_neighbors': 7, 'tfidf__max_features': 5000}",0.9020771513353115,0.874381800197824,0.9152654137817342,0.9033959775799538,0.8697229551451188,0.8929686596079884,0.017746396518887618,4,0.9202044349188031,0.8724754760530872,0.9344654191740169,0.920863902398813,0.8764424662050775,0.9048903397499595,0.025394355416859714
0.13181591033935547,0.003926194298166084,0.9405904293060303,0.03312294255528448,7,,"{'classifier__n_neighbors': 7, 'tfidf__max_features': None}",0.9020771513353115,0.874381800197824,0.9152654137817342,0.9033959775799538,0.8697229551451188,0.8929686596079884,0.017746396518887618,4,0.9202044349188031,0.8724754760530872,0.9344654191740169,0.920863902398813,0.8764424662050775,0.9048903397499595,0.025394355416859714
