mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.40250658988952637,0.09540427312142223,0.03552355766296387,0.003900690240328628,,1000,"{'classifier__max_depth': None, 'tfidf__max_features': 1000}",0.9643916913946587,0.9607649192218926,0.9653808110781404,0.962743158588856,0.9640501319261213,0.9634661424419338,0.001592667768513355,3,0.995466161074932,0.9948891270299234,0.9953837276399308,0.9953837276399308,0.9957962413452027,0.9953837969459839,0.0002903765030598515
0.4481414794921875,0.04252301198301446,0.036961698532104494,0.0049887365657843435,,5000,"{'classifier__max_depth': None, 'tfidf__max_features': 5000}",0.9630728651500164,0.9597757995384109,0.965710517639301,0.9673590504451038,0.9617414248021108,0.9635319315149886,0.0027172876346854514,2,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
0.43801560401916506,0.017486804832456477,0.030815839767456055,0.010511011683888568,,,"{'classifier__max_depth': None, 'tfidf__max_features': None}",0.961094625783053,0.9630728651500164,0.9676887570062644,0.968018463567425,0.9633905013192612,0.964653042565204,0.002731114122350901,1,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
0.15426483154296874,0.006740681195530425,0.03555140495300293,0.0056346965000713106,5,1000,"{'classifier__max_depth': 5, 'tfidf__max_features': 1000}",0.8974612594790636,0.8928453676228157,0.8968018463567425,0.8954830201121002,0.8865435356200527,0.893827005838155,0.003970199262424883,9,0.8949798038084247,0.894402769763416,0.894402769763416,0.8938257357184074,0.8963897131552918,0.8948001584417913,0.0008745618116763511
0.15802268981933593,0.0013335919759522913,0.03397002220153809,0.0036897444194453595,5,5000,"{'classifier__max_depth': 5, 'tfidf__max_features': 5000}",0.8958127266732608,0.8935047807451368,0.8968018463567425,0.8964721397955819,0.887532981530343,0.8940248950202129,0.0034441912651523208,7,0.8939906025884099,0.8948149369384222,0.8946500700684198,0.8946500700684198,0.897131552917903,0.8950474465163151,0.001079842152130173
0.15898542404174804,0.0018128352060065764,0.03117341995239258,0.0003565578156081182,5,,"{'classifier__max_depth': 5, 'tfidf__max_features': None}",0.8958127266732608,0.8938344873062974,0.8964721397955819,0.8964721397955819,0.887203166226913,0.8939589319595271,0.0035135406415968125,8,0.8939906025884099,0.8948149369384222,0.8946500700684198,0.8946500700684198,0.897131552917903,0.8950474465163151,0.001079842152130173
0.18968515396118163,0.023489862139124126,0.032372903823852536,0.0007145979304189267,10,1000,"{'classifier__max_depth': 10, 'tfidf__max_features': 1000}",0.9423013517969008,0.9366963402571711,0.948236069897791,0.9419716452357402,0.9399736147757256,0.9418358043926658,0.0037704224544686917,4,0.9473250350342098,0.9486439699942296,0.9451817657241778,0.949468304344242,0.9479063633366304,0.9477050876866979,0.0014520701499095999
0.19773097038269044,0.006729257905284752,0.03235335350036621,0.0008560002831067015,10,5000,"{'classifier__max_depth': 10, 'tfidf__max_features': 5000}",0.9403231124299374,0.9376854599406528,0.9472469502143093,0.9406528189910979,0.9389841688654353,0.9409785020882865,0.003306071341715533,5,0.9473250350342098,0.9497156046492458,0.9464182672491963,0.9495507377792433,0.9486482030992417,0.9483315695622274,0.0012787508402643088
0.200974178314209,0.0051931684031272535,0.03442645072937012,0.005745265719272552,10,,"{'classifier__max_depth': 10, 'tfidf__max_features': None}",0.9390042861852951,0.9376854599406528,0.9465875370919882,0.9413122321134191,0.9386543535620053,0.9406487737786721,0.0031991363522535588,6,0.9473250350342098,0.9496331712142445,0.9464182672491963,0.9495507377792433,0.9486482030992417,0.9483150828752273,0.001261211579520098
